DeviceTag: Movella DOT3,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 15:07:03.345,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
16177117,0.9108,-0.0014,0.0028,0.4127,-0.0062,-0.0067,0.0112,0
16177283,0.9108,-0.0014,0.0028,0.4128,0.0069,-0.0135,0.0154,0
16177450,0.9108,-0.0014,0.0028,0.4128,0.0032,0.0014,-0.0056,0
16177617,0.9108,-0.0014,0.0028,0.4128,0.0024,-0.0051,0.0075,0
16177783,0.9108,-0.0014,0.0028,0.4128,-0.0014,0.0015,-0.0063,0
16177950,0.9108,-0.0014,0.0028,0.4129,-0.0125,-0.0008,0.0076,0
16178117,0.9108,-0.0014,0.0028,0.4129,-0.0055,-0.0018,0.0151,0
16178283,0.9108,-0.0014,0.0028,0.4129,-0.0021,-0.0109,0.0209,0
16178450,0.9108,-0.0014,0.0028,0.4129,0.0010,-0.0006,0.0116,0
16178617,0.9107,-0.0014,0.0028,0.4129,-0.0073,0.0102,0.0207,0
16178783,0.9107,-0.0014,0.0028,0.4130,-0.0022,0.0024,0.0150,0
16178950,0.9107,-0.0014,0.0028,0.4130,0.0035,-0.0041,0.0064,0
16179117,0.9107,-0.0014,0.0028,0.4130,0.0023,0.0040,-0.0073,0
16179283,0.9107,-0.0014,0.0028,0.4131,-0.0004,0.0113,0.0266,0
16179450,0.9107,-0.0014,0.0028,0.4131,-0.0117,0.0055,0.0207,0
16179617,0.9107,-0.0014,0.0028,0.4131,0.0116,-0.0064,0.0213,0
16179783,0.9107,-0.0014,0.0028,0.4131,-0.0229,0.0024,0.0044,0
16179950,0.9106,-0.0014,0.0028,0.4132,0.0087,-0.0135,0.0142,0
16180117,0.9106,-0.0014,0.0028,0.4132,0.0005,-0.0040,0.0055,0
16180283,0.9106,-0.0014,0.0028,0.4132,-0.0032,0.0015,0.0204,0
16180450,0.9106,-0.0014,0.0028,0.4132,-0.0155,0.0108,0.0016,0
16180617,0.9106,-0.0014,0.0028,0.4133,-0.0036,0.0143,0.0113,0
16180783,0.9106,-0.0014,0.0028,0.4133,0.0062,0.0020,-0.0028,0
16180950,0.9106,-0.0014,0.0028,0.4133,0.0069,0.0047,0.0074,0
16181117,0.9106,-0.0014,0.0028,0.4133,-0.0058,0.0068,0.0343,0
16181283,0.9106,-0.0014,0.0028,0.4134,-0.0047,0.0058,0.0048,0
16181450,0.9106,-0.0014,0.0028,0.4134,-0.0105,0.0010,-0.0118,0
16181617,0.9105,-0.0014,0.0029,0.4134,-0.0112,0.0023,-0.0090,0
16181783,0.9105,-0.0014,0.0029,0.4134,-0.0138,0.0117,0.0122,0
16181950,0.9105,-0.0014,0.0029,0.4134,-0.0068,-0.0010,0.0039,0
16182117,0.9105,-0.0014,0.0029,0.4134,0.0095,-0.0094,0.0036,0
16182283,0.9105,-0.0014,0.0029,0.4134,0.0034,0.0003,-0.0062,0
16182450,0.9105,-0.0014,0.0029,0.4135,-0.0036,-0.0086,0.0146,0
16182617,0.9105,-0.0014,0.0029,0.4135,-0.0045,-0.0015,0.0050,0
16182783,0.9105,-0.0014,0.0029,0.4135,0.0057,-0.0005,0.0007,0
16182950,0.9105,-0.0014,0.0029,0.4135,-0.0057,-0.0058,0.0177,0
16183117,0.9105,-0.0014,0.0029,0.4135,-0.0005,-0.0053,0.0052,0
16183283,0.9105,-0.0014,0.0028,0.4136,-0.0057,0.0100,0.0184,0
16183450,0.9105,-0.0014,0.0028,0.4136,0.0023,0.0154,-0.0001,0
16183617,0.9105,-0.0014,0.0028,0.4136,-0.0017,0.0058,0.0457,0
16183783,0.9104,-0.0014,0.0028,0.4136,0.0067,-0.0027,0.0138,0
