DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 15:07:02.979,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
12583116,0.2988,0.0071,-0.0047,-0.9543,0.0106,0.1322,-0.2721,0
12583282,0.2991,0.0071,-0.0047,-0.9542,-0.0026,0.1497,-0.3198,0
12583449,0.2991,0.0071,-0.0048,-0.9542,-0.0043,0.1415,-0.2818,0
12583616,0.2986,0.0071,-0.0048,-0.9543,-0.0048,0.1450,-0.3104,0
12583782,0.2990,0.0070,-0.0048,-0.9542,0.0018,0.1353,-0.2707,0
12583949,0.2990,0.0070,-0.0049,-0.9542,0.0028,0.1465,-0.3030,0
12584116,0.2990,0.0070,-0.0049,-0.9542,-0.0006,0.1466,-0.2939,0
12584282,0.3026,0.0094,0.0024,-0.9531,0.0066,0.0093,-0.2986,0
12584449,0.3026,0.0094,0.0024,-0.9531,0.0094,0.0015,-0.2737,0
12584616,0.3026,0.0094,0.0024,-0.9531,-0.0025,0.0024,-0.2790,0
12584782,0.3026,0.0094,0.0024,-0.9531,-0.0030,0.0121,-0.2792,0
12584949,0.3026,0.0094,0.0024,-0.9531,0.0027,-0.0085,-0.2821,0
12585116,0.3026,0.0094,0.0024,-0.9531,0.0070,0.0021,-0.3005,0
12585282,0.3026,0.0093,0.0024,-0.9531,0.0001,-0.0073,-0.3052,0
12585449,0.3026,0.0093,0.0024,-0.9531,0.0040,0.0135,-0.2850,0
12585616,0.3026,0.0093,0.0024,-0.9531,-0.0074,-0.0064,-0.2997,0
12585782,0.3026,0.0093,0.0024,-0.9531,-0.0091,0.0052,-0.2882,0
12585949,0.3027,0.0093,0.0024,-0.9531,-0.0069,0.0182,-0.2956,0
12586116,0.3027,0.0093,0.0024,-0.9531,-0.0015,-0.0009,-0.2787,0
12586282,0.3027,0.0093,0.0024,-0.9531,0.0061,-0.0026,-0.2826,0
12586449,0.3027,0.0093,0.0024,-0.9531,-0.0103,0.0066,-0.2794,0
12586616,0.3027,0.0093,0.0024,-0.9530,-0.0071,0.0153,-0.2954,0
12586782,0.3027,0.0093,0.0024,-0.9530,-0.0032,0.0055,-0.2827,0
12586949,0.3027,0.0093,0.0024,-0.9530,0.0088,0.0042,-0.2975,0
12587116,0.3027,0.0093,0.0024,-0.9531,0.0066,0.0109,-0.2900,0
12587282,0.3027,0.0093,0.0024,-0.9531,-0.0052,-0.0061,-0.2770,0
12587449,0.3027,0.0093,0.0024,-0.9531,0.0073,0.0019,-0.2943,0
12587616,0.3027,0.0093,0.0024,-0.9531,-0.0032,0.0047,-0.2752,0
12587782,0.3027,0.0093,0.0024,-0.9531,0.0062,0.0134,-0.2862,0
12587949,0.3027,0.0093,0.0024,-0.9531,0.0008,-0.0012,-0.3104,0
12588116,0.3027,0.0093,0.0024,-0.9531,-0.0014,-0.0070,-0.2839,0
12588282,0.3026,0.0093,0.0024,-0.9531,0.0098,-0.0012,-0.2754,0
12588449,0.3027,0.0093,0.0024,-0.9531,0.0008,-0.0012,-0.2887,0
12588616,0.3027,0.0093,0.0024,-0.9530,0.0064,-0.0010,-0.2958,0
12588782,0.3027,0.0093,0.0024,-0.9530,0.0124,-0.0051,-0.2910,0
12588949,0.3027,0.0093,0.0024,-0.9530,0.0003,0.0046,-0.2858,0
12589116,0.3027,0.0093,0.0024,-0.9530,0.0058,0.0076,-0.2966,0
12589282,0.3027,0.0093,0.0024,-0.9530,0.0047,0.0087,-0.2744,0
12589449,0.3027,0.0093,0.0024,-0.9531,0.0024,0.0069,-0.2893,0
12589616,0.3027,0.0093,0.0024,-0.9530,0.0084,0.0013,-0.2691,0
12589782,0.3027,0.0093,0.0024,-0.9530,0.0117,-0.0020,-0.2952,0
12589949,0.3027,0.0093,0.0024,-0.9531,0.0102,0.0016,-0.2971,0
12590116,0.3026,0.0093,0.0024,-0.9531,-0.0082,0.0088,-0.2918,0
12590282,0.3026,0.0093,0.0024,-0.9531,-0.0016,-0.0042,-0.2813,0
12590449,0.3026,0.0093,0.0024,-0.9531,0.0090,0.0014,-0.2907,0
12590616,0.3026,0.0093,0.0024,-0.9531,0.0123,0.0046,-0.2766,0
12590782,0.3026,0.0093,0.0024,-0.9531,-0.0089,-0.0042,-0.2747,0
12590949,0.3028,0.0093,0.0024,-0.9530,0.0037,-0.0026,-0.2934,0
12591116,0.3028,0.0093,0.0024,-0.9530,0.0046,0.0012,-0.2970,0
12591282,0.3029,0.0093,0.0024,-0.9530,0.0086,-0.0004,-0.2966,0
12591449,0.3026,0.0093,0.0024,-0.9531,-0.0020,-0.0047,-0.3061,0
12591616,0.3027,0.0093,0.0024,-0.9530,0.0031,0.0026,-0.2785,0
12591782,0.3027,0.0093,0.0024,-0.9531,0.0042,-0.0094,-0.2870,0
12591949,0.3027,0.0093,0.0024,-0.9530,0.0032,0.0089,-0.2846,0
12592116,0.3027,0.0093,0.0024,-0.9531,-0.0018,-0.0116,-0.2916,0
12592282,0.3025,0.0093,0.0024,-0.9531,-0.0022,-0.0014,-0.2921,0
12592449,0.3024,0.0093,0.0025,-0.9531,-0.0019,-0.0076,-0.2833,0
12592616,0.3027,0.0093,0.0025,-0.9530,0.0042,0.0052,-0.2864,0
12592782,0.3026,0.0093,0.0025,-0.9531,0.0099,0.0044,-0.2778,0
12592949,0.3027,0.0093,0.0025,-0.9530,0.0080,0.0074,-0.2831,0
12593116,0.3027,0.0093,0.0025,-0.9530,0.0044,-0.0063,-0.2648,0
