DeviceTag: Movella DOT2,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-04-02 14:21:03.008,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
23740461,0.5431,0.4912,0.6558,-0.1835,0.4877,0.0184,-0.4469,0
23740628,0.5524,0.5022,0.6442,-0.1662,0.9972,-0.0419,-0.0321,0
23740794,0.5635,0.5125,0.6314,-0.1452,1.2496,0.2476,0.4025,0
23740961,0.5775,0.5224,0.6155,-0.1214,1.6406,-0.2923,0.7831,0
23741128,0.5953,0.5317,0.5947,-0.0959,2.2479,-1.1019,0.6209,0
23741294,0.6167,0.5407,0.5679,-0.0696,2.2033,-1.4775,0.1003,0
23741461,0.6393,0.5505,0.5352,-0.0429,1.7599,-0.9803,-0.4693,0
23741628,0.6582,0.5627,0.4999,-0.0137,0.3380,0.0812,-0.6326,0
23741794,0.6709,0.5770,0.4655,0.0185,-0.0664,-0.2817,0.0404,0
23741961,0.6791,0.5905,0.4328,0.0528,-0.1553,-1.3524,1.0168,0
23742128,0.6863,0.6021,0.3989,0.0856,0.0867,-2.2433,2.0433,0
23742294,0.6941,0.6116,0.3620,0.1142,-0.4068,-2.7147,2.3550,0
23742461,0.7017,0.6196,0.3233,0.1385,-1.2093,-1.5227,1.3923,0
23742628,0.7066,0.6274,0.2855,0.1598,-2.2163,0.3043,-0.3712,0
23742794,0.7076,0.6351,0.2525,0.1796,-2.2800,1.4946,-1.4635,0
23742961,0.7053,0.6419,0.2262,0.1985,-2.2501,2.0438,-1.2056,0
23743128,0.7014,0.6472,0.2066,0.2154,-2.3299,2.0413,-0.3036,0
23743294,0.6987,0.6514,0.1901,0.2267,-1.9419,1.1628,-0.0188,0
23743461,0.6979,0.6544,0.1758,0.2322,-1.7323,1.1068,-0.1158,0
23743628,0.6974,0.6568,0.1654,0.2343,-1.3286,1.3039,-0.7899,0
23743794,0.6961,0.6591,0.1599,0.2356,-0.4843,1.2304,-0.7707,0
23743961,0.6947,0.6612,0.1571,0.2354,0.2010,0.7872,-0.8792,0
23744128,0.6936,0.6627,0.1566,0.2349,0.5404,0.6128,-0.1104,0
23744294,0.6933,0.6634,0.1568,0.2337,0.7246,0.1629,0.1331,0
23744461,0.6938,0.6635,0.1567,0.2320,1.1454,-0.2641,0.2067,0
23744628,0.6946,0.6634,0.1561,0.2303,1.1546,-0.1555,0.2297,0
23744794,0.6950,0.6633,0.1560,0.2298,1.0230,0.0264,-0.0146,0
23744961,0.6950,0.6630,0.1559,0.2304,0.9996,-0.2153,-0.2763,0
23745128,0.6952,0.6624,0.1559,0.2314,0.6161,-0.3876,0.0617,0
23745294,0.6958,0.6615,0.1560,0.2321,0.0672,-0.3882,0.7389,0
23745461,0.6967,0.6605,0.1565,0.2319,-0.2880,-0.0903,0.9173,0
23745628,0.6978,0.6597,0.1570,0.2307,-0.2067,0.0941,0.4234,0
23745794,0.6991,0.6587,0.1576,0.2293,-0.0227,0.2198,0.0751,0
23745961,0.7007,0.6573,0.1583,0.2279,0.0612,0.0796,0.1042,0
23746128,0.7024,0.6559,0.1586,0.2265,0.0588,0.2275,0.2138,0
23746294,0.7038,0.6546,0.1594,0.2255,-0.0145,0.3221,0.0416,0
23746461,0.7048,0.6535,0.1605,0.2245,0.1172,0.2229,-0.0620,0
23746628,0.7057,0.6526,0.1615,0.2238,0.2259,0.2178,-0.2799,0
23746794,0.7063,0.6518,0.1624,0.2234,0.0912,0.3171,-0.2789,0
23746961,0.7068,0.6513,0.1628,0.2229,-0.0652,0.1687,-0.1014,0
23747128,0.7072,0.6508,0.1632,0.2228,-0.1162,0.2515,-0.0061,0
23747294,0.7074,0.6504,0.1637,0.2231,-0.1107,0.1143,-0.0581,0
23747461,0.7073,0.6502,0.1643,0.2237,-0.0707,-0.0187,0.0632,0
23747628,0.7068,0.6503,0.1650,0.2245,-0.1368,0.0441,0.0628,0
23747794,0.7060,0.6506,0.1656,0.2254,-0.0534,0.0212,-0.0357,0
23747961,0.7052,0.6512,0.1655,0.2262,0.0258,0.0384,-0.0972,0
23748128,0.7043,0.6520,0.1649,0.2272,0.0764,0.1729,-0.1398,0
23748294,0.7033,0.6529,0.1641,0.2286,0.0092,0.2680,-0.1636,0
23748461,0.7020,0.6537,0.1634,0.2304,-0.1083,0.3162,-0.1340,0
23748628,0.7009,0.6545,0.1625,0.2322,-0.1029,0.0119,-0.0740,0
23748794,0.7003,0.6551,0.1610,0.2335,-0.1363,-0.0799,0.1078,0
23748961,0.7001,0.6554,0.1593,0.2345,-0.2009,-0.0523,0.0637,0
23749128,0.6999,0.6556,0.1578,0.2353,-0.1960,0.1061,-0.0006,0
23749294,0.6999,0.6557,0.1565,0.2361,-0.1914,0.2303,-0.0765,0
23749461,0.6999,0.6557,0.1554,0.2367,-0.0729,0.2767,-0.0736,0
